Дивизион ASM;ASM;Город;Магазин;Дивизион SAP;Материал: Категория;Категория;Подкатегория;Планнейм;Группа ID;Группа;Дата пересчета;Частота подсчета;Товаров в группе;Штук в группе;Найдено;Излишки;Недостачи;Брак;Посчитано вручную;Посчитано групп;Всего групп;Доля посчитанных товарных групп
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;105;МУЗЫКАЛЬНЫЕ ЦЕНТРЫ/МАГНИТОЛЫ/ВИДЕО;Домашнее аудио-видео;Аудиоплееры и диктофоны;207020302;Портативный медиаплеер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;105;МУЗЫКАЛЬНЫЕ ЦЕНТРЫ/МАГНИТОЛЫ/ВИДЕО;Портативное аудио;Магнитолы с Bluetooth;105020101;Магнитола;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;105;МУЗЫКАЛЬНЫЕ ЦЕНТРЫ/МАГНИТОЛЫ/ВИДЕО;Портативное аудио;Радиоприемники;105020203;Радиоприемник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;105;МУЗЫКАЛЬНЫЕ ЦЕНТРЫ/МАГНИТОЛЫ/ВИДЕО;Портативное аудио;Радиоприемники;105020204;Радио-часы;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 32""-38""";107040111;"СТМ Телевизоры 32""-38""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 32""-38""";107090204;"Телевизоры 32""-38""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 39""-43""";107040211;"СТМ Телевизоры 39""-43""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 39""-43""";107090302;"Телевизоры 39""-43""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 44""-50""";107040311;"СТМ Телевизоры 44""- 50""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 44""-50""";107090403;"Телевизоры 44""-50""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 15""-30""";107090702;"Телевизоры 15""-30""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 51""-55""";107040411;"СТМ Телевизоры 51""-55""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 51""-55""";107091103;"Телевизоры 51""-55""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 56""-65""";107091203;"Телевизоры 56""-65""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;107;Телевизоры;LED-телевизоры;"Телевизоры 66""+";107091303;"Телевизоры 66""+";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;108;Фото и Видеокамеры;Цифровые видеокамеры;Акс. для видеокамер;118010501;Светофильтр;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;108;Фото и Видеокамеры;Цифровые видеокамеры;Акс. для видеокамер;118010601;Аксессуар для экшн камер;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;108;Фото и Видеокамеры;Цифровые видеокамеры;Акс. для видеокамер;118010606;Аксессуар для экшн камер GoPro;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;108;Фото и Видеокамеры;Цифровые видеокамеры;Акс. для видеокамер;118010607;Аксессуар для экшн камер Sony;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;108;Фото и Видеокамеры;Цифровые видеокамеры;Акс. для видеокамер;118010723;Чистящее средство для фотоаппарата;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;108;Фото и Видеокамеры;Цифровые видеокамеры;Акс. для видеокамер;118010746;Крышка для объектива;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;109;Гаджеты;Гаджеты;Умный дом;108070519;Умная лампочка;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;109;Гаджеты;Гаджеты;Умный дом;503020178;IP-камера;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;109;Гаджеты;Гаджеты;Умный дом;508010514;Умная розетка;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;109;Гаджеты;Гаджеты;Умный дом;508010902;Управление умным домом;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;110;Музыкальное оборудование и инструменты;Оборудование для DJ;Профессиональное аудио;110010202;Радиосистема;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;110;Музыкальное оборудование и инструменты;Оборудование для DJ;Музыкальные инструменты;306010301;Синтезатор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;110;Музыкальное оборудование и инструменты;Оборудование для DJ;Музыкальные инструменты;306010309;Гитара акустическая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;113;Портативная акустика;Портативная акустика;Умные колонки;113010305;Умные колонки;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;113;Портативная акустика;Портативная акустика;Портативная акустика;113010302;Беспроводная акустика;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;119;Коммерческое телевидение;Коммерческое телевидение.;Коммерческое телевидение;107120101;Комплектующие;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Аудио/Видео;119;Коммерческое телевидение;Коммерческое телевидение.;Коммерческое телевидение;107120102;Комплект спутникового ТВ;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;203;Компьютеры;Системные блоки;Системные блоки;203030102;Системный блок игровой;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;204;Ноутбуки;Ноутбуки;Ноутбуки;203020101;Ноутбук;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;204;Ноутбуки;Ноутбуки;Ноутбуки игровые;203020107;Ноутбук игровой;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;205;Мобильные телефоны;Смартфоны;Смартфоны;205010101;Смартфон;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;205;Мобильные телефоны;Смартфоны;Apple iPhone;205010201;Apple IPhone;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;205;Мобильные телефоны;Смартфоны;Смартфоны Samsung;205010401;Смартфон Samsung;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;205;Мобильные телефоны;Смартфоны;Смартфоны Восстановленные;548010370;Смартфон (товар МВМ);;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;205;Мобильные телефоны;Мобильные телефоны;Сотовые телефоны;205020101;Мобильный телефон;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Многофункциональные устройства;Лазерные МФУ;206010101;Лазерное МФУ;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Многофункциональные устройства;Струйные МФУ;206010201;Струйное МФУ;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Принтеры;Принтеры;206020201;Лазерный принтер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Принтеры;Прочая оргтехника;206050106;МП_Плёнка для ламинирования;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Принтеры;Прочая оргтехника;210010110;Шредер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Аксессуары для принтеров;Акс. для принтеров и печати;206050303;Картридж для лазерного принтера;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Аксессуары для принтеров;Акс. для принтеров и печати;206050304;Картридж для струйного принтера;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;206;МФУ, принтеры, оргтехника;Аксессуары для принтеров;Акс. для принтеров и печати;206050311;Чернила для принтера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;207;Портативные плееры;Другие портативные плееры;Демо-оборудование Гаджеты;508010912;Демо-оборудование гаджеты;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;207;Портативные плееры;Портативные аудиосистемы;Демо-оборудование Телеком;207030102;Демо-оборудование;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;208;PC Мониторы;Мониторы;Мониторы;208010127;Монитор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;208;PC Мониторы;Мониторы;Мониторы;208010128;Монитор игровой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;208;PC Мониторы;Мониторы;Мониторы;208010137;Аксессуар для монитора;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;209;Телефоны, Факсы;Телефоны DECT;Радиотелефоны DECT;209030101;Телефон проводной;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;210;Комплектующие для ПК;Остальная цифровая техника;Комплектующие для компьютера;210010120;Кулер для процессора;25.03.2026;MON;0;0;0;0;0;0;0;0;1;33%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;210;Комплектующие для ПК;Остальная цифровая техника;Комплектующие для компьютера;505050110;Внутренний SSD накопитель;25.03.2026;MON;0;0;0;0;0;0;0;0;1;33%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;213;Операторские продукты. Телеком;ТЕЛЕКОММУНИКАЦИОННЫЕ ПРОДУКТЫ;Продукты операторов сотовой связи;202050202;Комплект для мобильного интернета;09.04.2026;QTR;34;325;325;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;213;Операторские продукты. Телеком;ТЕЛЕКОММУНИКАЦИОННЫЕ ПРОДУКТЫ;Продукты операторов сотовой связи;202050203;Комплект для голосовой связи;09.04.2026;QTR;47;824;824;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;213;Операторские продукты. Телеком;ТЕЛЕКОММУНИКАЦИОННЫЕ ПРОДУКТЫ;Продукты операторов сотовой связи;202050204;Комплект с саморегистрацией для онлайн;09.04.2026;QTR;7;129;129;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;213;Операторские продукты. Телеком;ТЕЛЕКОММУНИКАЦИОННЫЕ ПРОДУКТЫ;Продукты операторов сотовой связи;202050205;Комплект с саморегистрацией для онлайн и офлайн;09.04.2026;QTR;2;43;43;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;260;Смарт часы;Подкат. Смарт часы;Смарт-часы и браслеты;205010313;Смарт-часы;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;260;Смарт часы;Подкат. Смарт часы;Смарт-часы и браслеты;260010211;Смарт-часы Huawei;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;260;Смарт часы;Подкат. Смарт часы;Смарт-часы и браслеты;260010213;Фитнес-браслет Huawei;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;260;Смарт часы;Подкат. Смарт часы;Смарт-часы и браслеты;508010502;Фитнес трекер;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;260;Смарт часы;Подкат. Смарт часы;Смарт-часы и браслеты;508010518;Часы с GPS трекером;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;262;Планшетные компьютеры;Подкат. Планшетные компьютеры;Планшетные компьютеры;203040101;Планшетный компьютер Android;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Цифровая техника;262;Планшетные компьютеры;Подкат. Планшетные компьютеры;Планшетные компьютеры Apple;204020301;Планшетный компьютер Apple;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;303;Видеоигры;Видеоигры для консолей;Видеоигры;303060105;Видеоигра для PS5;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;303;Видеоигры;Видеоигры для консолей;Видеоигры;303070104;Видеоигра для Xbox;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;303;Видеоигры;Видеоигры для консолей;Видеоигры;303100101;Видеоигра для PS4;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;304;Игровые консоли;Игровые консоли;Акс. для консолей;304020103;Геймпад для Nintendo Switch;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;304;Игровые консоли;Игровые консоли;Акс. для консолей;304020401;Аксессуар для консоли PS5;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;304;Игровые консоли;Игровые консоли;Акс. для консолей;304020402;Геймпад для консоли PS5;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;304;Игровые консоли;Игровые консоли;Акс. для консолей;304021102;Геймпад для консоли PS4;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;304;Игровые консоли;Игровые консоли;Акс. для консолей;304030103;Аксессуар для ретроконсоли;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;304;Игровые консоли;Игровые консоли;Консоли;304011101;Игровая консоль PS5;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Развлечения;309;Электронные книги;Подкат. Электронные книги;Акс. для электронных книг;306010902;Чехол для электронной книги;;MON;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые варочные панели;Встраиваемые варочные панели;401010102;Встраив. газовая панель независимая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые варочные панели;Встраиваемые варочные панели;401010103;Встраив. модульная газ. панель независ.;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые варочные панели;Встраиваемые варочные панели;401010104;Встраив. модульная эл. панель независ.;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые варочные панели;Встраиваемые варочные панели;401010106;Встраиваемая электрическая панель независимая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые варочные панели;Встраиваемые варочные панели;401010107;Встраиваемая индукционная панель независимая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые варочные панели;Встраиваемые варочные панели;401010112;Встраив. Модульная индукционная панель независимая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;401020102;Вытяжка 60 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;401020103;Вытяжка 90 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;401020104;Вытяжка встраиваемая в шкаф 50 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;401020105;Вытяжка встраиваемая в шкаф 60 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;401020108;Вытяжка плоская 60 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;401020119;Вытяжка полностью встраиваемая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;533010795;МП_Вытяжка полностью встраиваемая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые духовые шкафы;Встраиваемые духовые шкафы;401030103;Встраиваемый электрический духовой шкаф;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые духовые шкафы;Встраиваемые духовые шкафы;533010286;МП_Встраиваемый электрический духовой шкаф;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые посудомоечные машины;Встраиваемые посудомоечные машины;401040101;Встраиваемая посудомоечная машина 45 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые посудомоечные машины;Встраиваемые посудомоечные машины;401040102;Встраиваемая посудомоечная машина 60 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые стиральные машины;Встраиваемые стиральные машины;401050101;Встраиваемая стиральная машина;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Встраиваемые холодильное оборудование;Встраиваемые холодильники / морозильники;401060104;Встраиваемый холодильник комби;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Другое встраиваемое оборудование;Остальное встраиваемая техника;401070110;Встраиваемая микроволновая печь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;401;Встраиваемая техника;Другое встраиваемое оборудование;Остальное встраиваемая техника;401070122;Измельчитель пищевых отходов;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Мини-холодильники;Мини-холодильники;402020101;Автохолодильник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Морозильники;Морозильники;402030103;Морозильный ларь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Морозильники;Морозильники;402030104;Морозильная камера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Морозильники;Морозильники;533010784;МП_Морозильная камера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Холодильники SbS и многодверные;Холодильники SbS и многодверные;402040101;Холодильник (Side-by-Side);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Холодильники SbS и многодверные;Холодильники SbS и многодверные;402040102;Холодильник многодверный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Холодильники Toп;Холодильники Toп;402050102;Холодильник с верхней морозильной камерой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Холодильники Комби;Холодильники Комби;402060104;Холодильник с нижней морозильной камерой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Холодильники Комби;Холодильники Комби;533010157;МП_Холодильник с нижней морозильной камерой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Холодильники однодверные;Холодильники однодверные;402070103;Холодильник однодверный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;402;Холодильники;Холодильники однодверные;Холодильники однодверные;533010158;МП_Холодильник однодверный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;403;Стиральные машины;Стиральные машины;Стиральные машины узкие;403010113;Стиральная машина Узкая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;403;Стиральные машины;Стиральные машины;Стиральные машины Стандартные;403010104;Стиральная машина Стандартная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;403;Стиральные машины;Стиральные машины;Сушильные и Стирально-сушильные машины;403010110;Сушильная машина;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;403;Стиральные машины;Стиральные машины;Сушильные и Стирально-сушильные машины;403010112;Стиральная машина с сушкой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;403;Стиральные машины;Мини-стиральная машина;Мини-стиральные машины;403010106;Стиральная машина Компактная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Обогревательные приборы;Прочие обогреват. электрокам. тепл.пушки;404011001;Инфракрасный обогреватель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Обогревательные приборы;Конвекторы;404010301;Конвектор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Обогревательные приборы;Радиаторы;404010401;Радиатор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Обогревательные приборы;Тепловентиляторы;404010501;Тепловентилятор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Обогревательные приборы;Тепловентиляторы;404010601;Тепловентилятор керамический;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоочистители;404020201;Воздухоочиститель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоувлажнители;404020301;Воздухоувлажнитель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоувлажнители-воздухоочистители;404020401;Воздухоувлажнитель-воздухоочиститель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы колонные;405010101;Вентилятор колонный;07.04.2026;QTR;1;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы напольные;405010201;Вентилятор напольный;07.04.2026;QTR;12;89;89;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы настольные;405010401;Вентилятор настольный;07.04.2026;QTR;5;15;15;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели накопительные;405020401;Водонагреватель накопительный;07.04.2026;QTR;12;12;12;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели накопительные компактные;405020501;Водонагреватель накопительный компактный;07.04.2026;QTR;5;8;8;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели проточные;405020601;Водонагреватель проточный;07.04.2026;QTR;3;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Кондиционеры;Кондиционеры мобильные;405030101;Кондиционер мобильный;07.04.2026;QTR;5;8;8;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы;405030301;Сплит-система;07.04.2026;QTR;5;8;8;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы;405030303;Умная сплит-система;07.04.2026;QTR;14;26;26;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы;544010112;МП_Сплит-система;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы (инверторные);405030501;Сплит-система (инвертор);07.04.2026;QTR;13;23;23;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы (инверторные);405030503;Умная сплит-система (инверторная);07.04.2026;QTR;12;18;18;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406010101;Кухонный комбайн;31.03.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406010102;Кухонная машина;31.03.2026;QTR;3;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406020108;Планетарный миксер;31.03.2026;QTR;2;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406110127;Электромельничка;31.03.2026;QTR;2;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Старый Оскол;S428;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020101;Блендер стационарный;31.03.2026;QTR;19;40;40;0;0;0;0;1;1;100%
